word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label
अलहदा,0.375,0,0.320754716981132,0.4,0.25,0,0,0,0.6,0.000629389635097,0
गैरबराबर,0.75,0,0.320754716981132,1,0.25,0,0,0,1,2.86086197771388E-05,0
पृथक,0.25,0.25,0.537735849056604,0.4,0,0,0,0,0.4,0.019682730406672,0
अपृक्त,0.5,0,0,0.4,0.5,0.055555555555556,0,0.5,0.4,0,0
अयुग,0.25,0,0.320754716981132,0.2,0.25,0,0,0,0.4,0,0
अवरत,0.25,1,0.452830188679245,0.4,0,0.777777777777778,1,0,0.6,5.72172395542777E-05,0
असंबद्ध,0.625,0.75,1,0.6,0.5,0,0,0.5,0.6,0.001344605129526,0
मुख़्तलिफ़,1,0,0.320754716981132,0.8,1,0,0,0.5,0,0.000114434479109,0
मुख्तलिफ,0.75,0,0.320754716981132,0.8,0.5,0,0,0.5,0.6,0.00030039050766,0
विविध,0.375,0,0.075471698113208,0.4,0.25,0,0,0,0.4,0.048463001902473,0
कई,0,0,0.009433962264151,0,0,1,0,0,0.2,1,0
अनेक,0.25,0.25,0.141509433962264,0.2,0.25,0,0,0,0.4,0.306484143672488,0
व्यंजन,1,1,1,1,1,1,1,1,1,1,0
ब्यंजन,1,0.5,0.625,1,1,0.666666666666667,0.058536585365854,1,1,0.003266639444671,0
पकवान,0.5,0,0,1,0,0,0,0,1,0.184973458554512,0
पक्वान,1,0,0,1,1,0,0,1,0,0.001224989791752,0
मंगल,0.142857142857143,0.8,0.330188679245283,0.25,0.2,0.463157894736842,0.109243697478992,0,0.25,0.991185112634672,0
रक्तांग,0.571428571428571,1,1,0.5,0.6,0.757894736842105,0.008403361344538,0.5,0.25,0,0
सहचर,0.142857142857143,0.6,0.660377358490566,0.5,0,0.68421052631579,1,0,0.5,0.02154750244858,0
खोल,0,1,1,0,0,1,1,0,0,1,0
बुराई,0.428571428571429,0.25,0.254545454545454,0.25,0.75,0.411764705882353,0.821256038647343,0,0.4,0.274590163934426,0
नुक्स,0.428571428571429,0.25,0.281818181818182,0.5,0.5,0.132352941176471,0.729468599033816,1,0.2,0.005269320843091,0
अपराध,0.428571428571429,0.75,0.381818181818182,0.5,0.5,0.294117647058824,0.550724637681159,0,0.6,1,0
कुसूर,0.428571428571429,0.25,0.181818181818182,0.5,0.5,0.014705882352941,0.328502415458937,0,0.4,0.01112412177986,0
फुतूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,0,0
फतूर,0.285714285714286,0.75,1,0.5,0.25,0.441176470588235,0.386473429951691,0,0.4,0,0
फ़तूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,0.000195160031226,0
फितूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,0.006049960967994,0
फ़ितूर,0.571428571428571,0.75,1,0.5,0.75,0.441176470588235,0.386473429951691,0,0.4,0.000195160031226,0
व्यापारी,0.8,0,0,0.5,1,0,0,1,0.666666666666667,1,0
व्यवसायी,0.8,0.5,1,1,0.666666666666667,0.833333333333333,1,1,1,0.11186974789916,0
सौदागर,0.4,0,0,0.5,0.333333333333333,0,0,0,0.333333333333333,0.109243697478992,0
रोजगारी,0.6,0,0,0.5,0.666666666666667,0,0,0,0.666666666666667,0.008403361344538,0
व्यावसायी,1,0.5,1,1,1,0.833333333333333,1,1,1,0,0
बनिया,0.2,1,1,0,0.333333333333333,1,0,0,0.333333333333333,0.048319327731093,0
ट्रेडर,0.4,0,0,0.5,0.333333333333333,0,0,1,0.333333333333333,0.006302521008403,0
कलरव,0.25,0,0,0.5,0,0,0,0,0.5,0.452702702702703,0
गुंजन,0.5,1,1,0.25,1,1,1,0,0.25,0.351351351351351,0
गुञ्जन,0.75,1,1,0.5,1,1,1,1,0.25,0,0
तबियत,0.428571428571429,0.142857142857143,0.161073825503356,0.75,0.25,0.2,0,0,0.666666666666667,0.01317197358226,0
तबीयत,0.428571428571429,0.142857142857143,0.161073825503356,0.75,0.25,0.2,0,0,0.666666666666667,0.01903848282478,0
आरोगिता,0.714285714285714,0,0,0.5,1,0.157142857142857,0,0,1,0,0
अरोग्यता,0.857142857142857,0,0,0.75,1,0.157142857142857,0,0.333333333333333,0.666666666666667,0,0
मन,0,0.285714285714286,0.684563758389262,0.25,0,0.214285714285714,0.9125,0,0,0.959266501863262,0
चित्त,0.428571428571429,0.142857142857143,0.120805369127517,0.5,0.5,0.071428571428572,0,0.333333333333333,0,0.056930967051618,0
चित,0.142857142857143,0.142857142857143,0.120805369127517,0.25,0.25,0.071428571428572,0,0,0,0.008043390030624,0
दिल,0.142857142857143,0.142857142857143,0.214765100671141,0.25,0.25,0.014285714285714,0,0,0,0.382688263291886,0
जी,0,0.571428571428571,0.167785234899329,0,0.25,0.3,0,0,0,1,0
पेट,0.142857142857143,1,0.422818791946309,0.25,0.25,1,0.0375,0,0,0.16337674796148,0
अंतर,0.285714285714286,0.857142857142857,0.624161073825503,0.25,0.5,0.842857142857143,0.725,0,0.333333333333333,0.216433605135963,0
अन्तर,0.428571428571429,0.857142857142857,0.624161073825503,0.5,0.5,0.842857142857143,0.725,0.333333333333333,0.333333333333333,0.162897096262406,0
ज़हन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,0.001365162528133,0
जहन,0.142857142857143,0.428571428571429,0.463087248322148,0.5,0,0.742857142857143,0.1125,0,0.333333333333333,0.001033095967236,0
जेहन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,0.004132383868944,0
ज़ेहन,0.428571428571429,0.428571428571429,0.463087248322148,0.5,0.5,0.742857142857143,0.1125,0,0.333333333333333,0.000147585138177,0
जिहन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,3.68962845441464E-05,0
ज़िहन,0.428571428571429,0.428571428571429,0.463087248322148,0.5,0.5,0.742857142857143,0.1125,0,0.333333333333333,3.68962845441464E-05,0
छाती,0.285714285714286,0.285714285714286,0.308724832214765,0.25,0.5,0.128571428571429,0.025,0,0.333333333333333,0.053462716304468,0
मनसा,0.285714285714286,0.714285714285714,1,0.5,0.25,0.585714285714286,1,0,0.333333333333333,0.002988599048076,0
असु,0.142857142857143,0.142857142857143,0.134228187919463,0,0.5,0,0,0,0.333333333333333,0,0
आम,0,1,0.61038961038961,0,0,0.682926829268293,0.975975975975976,0,0,1,0
धाकड़,0.333333333333333,0.25,0.010638297872341,0.333333333333333,0.5,0.238095238095238,0,0,0.5,0.296296296296296,0
समझ,0,0.25,0.507936507936508,0.25,0,0.446428571428571,0.642857142857143,0,0.5,1,0
बुद्धि,0.428571428571429,0.25,0.444444444444444,0.25,0.6,0.767857142857143,0,0.333333333333333,0.5,0.071584879642675,0
अक्ल,0.142857142857143,0,0.365079365079365,0,0.4,0,0,0.333333333333333,0.25,0.005725591294703,0
विवेक,0.285714285714286,0.25,0.428571428571429,0.25,0.4,0.178571428571429,0.035714285714286,0,0.5,0.046524176384184,0
मति,0,0,0.365079365079365,0,0.2,0,0,0,0.25,0.00569561437693,0
मनीषा,0.285714285714286,0.25,0.761904761904762,0.25,0.4,0.160714285714286,0.714285714285714,0,0.75,0.007194460265596,0
मेधा,0.142857142857143,0.5,0.571428571428571,0,0.4,0.517857142857143,0,0,0.5,0.003327437872838,0
बूझ,0,0,0.365079365079365,0,0.2,0,0,0,0.25,0.009083006085314,0
अक़ल,0.142857142857143,0,0.365079365079365,0,0.4,0,0,0,0.25,0.000239815342187,0
अक़्ल,0.285714285714286,0,0.365079365079365,0,0.6,0,0,0.333333333333333,0,0.000659492191013,0
अकल,0,0,0.365079365079365,0,0.2,0,0,0,0.5,0.002787853352918,0
मनीषिका,0.571428571428571,0,0.365079365079365,0.5,0.6,0,0,0,1,0,0
प्राज्ञता,0.857142857142857,0,0.365079365079365,0.75,0.8,0,0,0.666666666666667,0.75,0,0
प्राज्ञत्व,1,0,0.365079365079365,1,0.8,0,0,1,0.75,0,0
अभिबुद्धि,0.857142857142857,0,0.365079365079365,0.5,1,0,0,0.333333333333333,1,0,0
प्रतिभान,0.714285714285714,0.25,1,0.75,0.6,0.875,0.5,0.333333333333333,1,8.99307533199436E-05,0
सूझबूझ,0.428571428571429,0,0,0.5,0.4,0.392857142857143,0.321428571428571,0,0.75,0.002398153421865,0
हिसाब,0.285714285714286,1,0.476190476190476,0.25,0.4,1,1,0,0.5,0.113192841512036,0
फहम,0,0,0,0.25,0,0.392857142857143,0.321428571428571,0,0.5,0.00017986150664,0
फ़हम,0.142857142857143,0,0,0.25,0.2,0.392857142857143,0.321428571428571,0,0.5,0,0
दूसरा,1,1,0.65,1,1,0.428571428571429,0,0,1,0.021291636795825,0
अपर,0.333333333333333,0,0,0.5,0,0.047619047619048,0,0,1,9.67167167366783E-05,0
अधीरता,0.125,0.5,0.735294117647059,0.2,0.4,0.069767441860465,0,0,0,0.18552036199095,0
उतावलापन,0.375,0,0.617647058823529,0.6,0.4,0,0,0,1,0.067873303167421,0
बेक़रारी,0.375,0,0.617647058823529,0.4,0.6,0,0,0,0,0.013574660633484,0
बेताबी,0.125,0,0.617647058823529,0.2,0.4,0,0,0,0,0.180995475113122,0
उतावली,0.125,0.5,0.970588235294117,0.2,0.4,0.093023255813954,0,0,0,0.384615384615385,0
छटपटी,0,0,0.617647058823529,0.4,0,0,0,0,0,0,0
बेसब्री,0.25,0.5,0.735294117647059,0.4,0.4,0.069767441860465,0,0.5,0,0.547511312217195,0
अस्थिरता,0.375,1,1,0.4,0.6,0.36046511627907,1,0.5,0,1,0
अस्थिति,0.25,0.5,0.970588235294117,0.2,0.6,0.174418604651163,1,0.5,0,0,0
चलचित्ता,0.375,0,0,0.6,0.4,0,0,0.5,0.5,0,0
अशांतता,0.25,0,0,0.2,0.6,0,0,0,0,0.013574660633484,0
खल,0,0.333333333333333,0.20253164556962,0,0,0.375,0.297650130548303,0,0,0.408839779005525,0
तिरछा,0,0,0.214285714285714,0.5,0.5,0,0,0,0,0.317241379310345,0
बांका,0,1,1,0,1,1,1,0,0,0.262068965517241,0
पूँछ,0.2,0.4,0.306122448979592,0,0.5,0.435897435897436,0.944444444444444,0,0,1,0
पूंछ,0.2,0.4,0.306122448979592,0,0.5,0.435897435897436,0.944444444444444,0,0,0.905660377358491,0
दुम,0,0.2,0.224489795918367,0,0,0.384615384615385,0.055555555555556,0,0,0.813679245283019,0
दुंब,0.2,0,0.102040816326531,0,0.5,0,0.055555555555556,0,0,0.002358490566038,0
दुम्ब,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,1,0,0.002358490566038,0
पुच्छ,0.4,0.2,0.183673469387755,0.333333333333333,0.5,0.051282051282051,0.944444444444444,1,0,0.096698113207547,0
लांगुल,0.6,0,0.102040816326531,0.333333333333333,1,0,0.055555555555556,0,0.333333333333333,0.004716981132075,0
बालधी,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0,0
बालधि,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0,0
लंगूल,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0,0
लूम,0,0.2,0.224489795918367,0,0,0.051282051282051,0.388888888888889,0,0,0.044811320754717,0
लाँगूल,0.6,0.2,0.489795918367347,0.333333333333333,1,0.230769230769231,1,0,0.333333333333333,0,0
पिछलग्गू,1,0,0,1,1,0.282051282051282,0,1,1,0.07311320754717,0
पिट्ठू,0.6,1,1,0.333333333333333,1,1,0,1,0.333333333333333,0.054245283018868,0
व्यापारिक,0.75,0,1,0.5,1,0,0,1,0.5,0.696672608437314,0
व्यापारीय,0.75,0,1,0.5,1,0,0,1,1,0,0
व्यवसायिक,0.75,0,1,1,0.666666666666667,0,0,1,1,0.16250742721331,0
व्यावसायिक,1,0,1,1,1,0,0,1,1,1,0
कारोबारी,0.5,0,0,0,1,0.652173913043478,1,0,0.5,0.183600713012478,0
कारबारी,0.25,0,0,0,0.666666666666667,0.652173913043478,1,0,0.5,0.000594177064765,0
पेशावर,0,1,0.2,0,0.333333333333333,1,1,0,0,0.111705288175876,0
पेशेवर,0,0,0,0,0.333333333333333,0.652173913043478,1,0,0,0.626262626262626,0
जनाश्रय,0.5,1,0.136363636363636,0.75,0.25,0.290322580645161,0,1,0.4,0.005494505494506,0
ईमानदार,0.571428571428571,0,0.092485549132948,0.6,0.6,0,0,0,0.75,0.126696206037109,0
छलहीन,0.285714285714286,0,0.092485549132948,0.6,0.2,0,0,0,0.5,0.000138465798948,0
निःकपट,0.428571428571429,0.090909090909091,0.242774566473988,0.6,0.4,0,0,0,0.5,0,0
दयानतदार,0.714285714285714,0,0.092485549132948,1,0.4,0,0,0,1,0.000830794793686,0
सच्चा,0.285714285714286,0,0.046242774566474,0.4,0.4,0.306122448979592,0,0.5,0.25,0.22957629465522,0
सहधर्म,0.428571428571429,0.272727272727273,0.323699421965318,0.8,0.2,0,0,0.5,0.5,0.000138465798948,0
साधर्म,0.428571428571429,0.272727272727273,0.323699421965318,0.6,0.4,0,0,0.5,0.25,0,0
सत्यपर,0.428571428571429,0,0.092485549132948,0.8,0.2,0,0,0.5,0.5,0.000276931597895,0
नयशील,0.285714285714286,0.181818181818182,0.127167630057803,0.6,0.2,0,0,0,0.5,0,0
ईमानी,0.285714285714286,0,0.092485549132948,0.2,0.6,0,0,0,0.5,0.000553863195791,0
वक्ता,0.285714285714286,0.181818181818182,0.283236994219653,0.4,0.4,0.693877551020408,1,0.5,0.25,0.041262808086403,0
सीधा,0.142857142857143,0,0,0.2,0.4,0.224489795918367,0,0,0.25,0.336056494045971,0
सरल,0,0.181818181818182,0.329479768786127,0.4,0,1,0,0,0.25,0.708529493215176,0
निश्छल,0.428571428571429,0,0.144508670520231,0.6,0.4,0,0,0.5,0.25,0.013154250900028,0
भोला,0.142857142857143,0,0.809248554913295,0.2,0.4,0.73469387755102,0.085106382978723,0,0.25,0.058709498753808,0
अकुटिल,0.428571428571429,0,0.144508670520231,0.4,0.6,0,0,0,0.5,0.001246192190529,0
भोलाभाला,0.714285714285714,0,0.144508670520231,0.6,0.8,0,0,0,0.75,0.000553863195791,0
अरबीला,0.428571428571429,0.090909090909091,0.225433526011561,0.4,0.6,0,0,0,0.75,0,0
हसील,0.142857142857143,0,0.144508670520231,0.4,0.2,0,0,0,0.25,0,0
रास्तबाज,0.714285714285714,0,0.144508670520231,0.8,0.6,0,0,0.5,0.5,0,0
रास्तबाज़,0.857142857142857,0,0.144508670520231,0.8,0.8,0,0,0.5,0.5,0,0
असयाना,0.428571428571429,0,0.323699421965318,0.4,0.6,0.306122448979592,0.404255319148936,0,0.75,0,0
उड़नफाखता,0.857142857142857,0,0.144508670520231,0.8,0.8,0,0,0,0.75,0,0
उड़नफाख्ता,1,0,0.144508670520231,0.8,1,0,0,0.5,0.75,0,0
साफ,0,1,1,0.2,0.2,0,0,0,0,1,0
साफ़,0.142857142857143,1,0.907514450867052,0.2,0.4,0,0,0,0,0.037524231514816,0
बहादुर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.060370509879122,0
वीर,0.142857142857143,0.25,0.282608695652174,0,0.2,0.153153153153153,0.147058823529412,0,0,0.095983289388077,0
बलवान,0.428571428571429,0,0,0.666666666666667,0.2,0,0,0,0.666666666666667,0.01140293805431,0
सूरमा,0.428571428571429,0.125,0.271739130434783,0.333333333333333,0.4,0.135135135135135,0.147058823529412,0,0.333333333333333,0.001095777831045,0
शूर,0.142857142857143,0,0,0,0.2,0,0,0,0,0.00219155566209,0
शूरवीर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.003937951580317,0
दिलावर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.003253090435914,0
शेर,0.142857142857143,0.625,1,0,0.2,0.666666666666667,0.480392156862745,0,0,0.103208574461528,0
सिंह,0.285714285714286,0.625,0.815217391304348,0,0.4,0.513513513513513,0.264705882352941,0,0,1,0
भट,0,1,0.891304347826087,0,0,1,1,0,0,0.005273430811903,0
इज्जतदार,0.5,0,0.463414634146341,0.6,0.333333333333333,0,0,0.333333333333333,1,0.002277288868303,0
अपचायित,0.375,0,0.195121951219512,0.4,0.333333333333333,0.267857142857143,0,0,1,3.85981164119191E-05,0
विशिष्ट,0.375,1,0.560975609756098,0.4,0.333333333333333,0,0,0.333333333333333,0.5,0.299791570171376,0
विशेष,0.125,0.5,0,0.2,0,0.392857142857143,0,0,0.5,1,0
झाड़ी,0.5,1,0.75,0,1,0.190476190476191,1,0,1,0.677272727272727,0
क्षुप,0.5,0,0.25,0.5,0,0,0.968553459119497,1,1,0.286363636363636,0
अक्स,0,1,0.727272727272727,0,0,0.148148148148148,1,0.5,0,0.308411214953271,0
प्रतिकाश,0.666666666666667,1,1,0.75,0.5,0.037037037037037,0.346153846153846,0.5,1,0,0
आबादी,0.25,1,0.807692307692308,0,0.666666666666667,0.987654320987654,0.793103448275862,0,0.5,1,0
जनसंख्या,1,0.4,0.153846153846154,1,0.666666666666667,0.407407407407407,0,1,1,0.798172757475083,0
कॉलोनी,0.5,1,0.730769230769231,0.333333333333333,0.666666666666667,1,0.775862068965517,0,0.5,0.314784053156146,0
कालोनी,0.5,1,0.730769230769231,0.333333333333333,0.666666666666667,1,0.775862068965517,0,0.5,0.220099667774086,0
परिवर्तन,1,1,0.271186440677966,1,0.5,0.513513513513513,1,1,0.75,1,0
तबदीली,0.5,0.333333333333333,0.186440677966102,0.5,0.5,0.216216216216216,0.956521739130435,0,0.75,0.002171552660152,0
तब्दीली,0.75,0,0,0.5,1,0,0.956521739130435,1,0.5,0.005922416345869,0
तबदील,0.25,0,0,0.5,0,0,0.956521739130435,0,0.5,0.006613364919554,0
बदलाव,0.25,0.333333333333333,0.033898305084746,0.5,0,0.27027027027027,0.956521739130435,0,0.5,0.429572598953706,0
आप्यायन,0.75,0.333333333333333,0.033898305084746,0.5,1,0.216216216216216,1,1,0.5,0.000296120817293,0
चेंज,0,0,0,0,0.5,0,0.956521739130435,0,0,0.011450004935347,0
चेन्ज,0.25,0,0,0.25,0.5,0,0.956521739130435,1,0,0.000197413878196,0
फेरबदल,0.5,0,0.050847457627119,0.75,0,0.189189189189189,0,0,0.75,0.02852630539927,0
फेरफार,0.5,0.333333333333333,1,0.5,0.5,1,0.58695652173913,0,0.5,0.001579311025565,0
रद्दोबदल,1,0.333333333333333,0.288135593220339,1,0.5,0.45945945945946,0.065217391304348,1,0.75,0.001579311025565,0
अदलाबदली,1,0,0.050847457627119,0.75,1,0.189189189189189,0,0,1,0.000394827756391,0
अदलबदल,0.5,0,0.050847457627119,0.75,0,0.189189189189189,0,0,1,0.000197413878196,0
अदलीबदली,1,0,0.050847457627119,0.75,1,0.189189189189189,0,0,1,0,0
आशंका,0.5,0.2,0.127659574468085,0,0.75,0.238805970149254,0.048076923076923,0,0.666666666666667,0.146688560481664,0
अंदेशा,0.666666666666667,0.6,0.382978723404255,0,1,0.522388059701493,0.173076923076923,0,0.666666666666667,0.013227513227513,0
अन्देशा,0.833333333333333,0.6,0.382978723404255,0.5,1,0.522388059701493,0.173076923076923,0.5,0.666666666666667,0.001277139208174,0
भय,0,0.6,0.148936170212766,0,0,0.462686567164179,0.038461538461539,0,0,0.336070060207991,0
शंका,0.333333333333333,0.2,0.127659574468085,0,0.5,0.238805970149254,0.048076923076923,0,0.333333333333333,0.078635285531837,0
शङ्का,0.5,0.2,0.127659574468085,0.5,0.5,0.238805970149254,0.048076923076923,0.5,0.333333333333333,9.12242291552636E-05,0
डर,0,0.4,0.141843971631206,0,0,0.432835820895522,0.038461538461539,0,0,0.580094873198321,0
शक,0,0.8,0.205673758865248,0,0,0.567164179104478,0.048076923076923,0,0,1,0
संशय,0.333333333333333,0.2,0.127659574468085,0.5,0.25,0.238805970149254,0.048076923076923,0,0.333333333333333,0.049625980660464,0
खटका,0.333333333333333,0.2,0.014184397163121,0.5,0.25,0.238805970149254,0,0,0.333333333333333,0.011676701331874,0
हूक,0.166666666666667,0.6,0.269503546099291,0,0.25,0.716417910447761,0.605769230769231,0,0,0.007024265644955,0
अभिशंका,0.833333333333333,0.2,0.127659574468085,0.5,1,0.238805970149254,0.048076923076923,0,1,0,0
धड़का,0.5,0,0,0.5,0.5,0.149253731343284,0,0,0.333333333333333,0.001185914979018,0
संदेह,0.5,0,0,0.5,0.5,0,0.048076923076923,0,0.333333333333333,0.220762634555738,0
सन्देह,0.666666666666667,0,0,1,0.5,0,0.048076923076923,0.5,0.333333333333333,0.040321109286627,0
भ्रान्ति,1,0.4,0.212765957446808,1,1,0.477611940298507,0.173076923076923,1,0.666666666666667,0.004013866082832,0
शुबहा,0.5,0.2,0.156028368794326,0.5,0.5,0.238805970149254,0.067307692307692,0,0.333333333333333,0.003740193395366,0
आशंसा,0.5,1,1,0,0.75,1,1,0,0.666666666666667,0.000273672687466,0
विशय,0.333333333333333,0,0,0.5,0.25,0,0.048076923076923,0,0.333333333333333,0.002189381499726,0
युतक,0.333333333333333,0.4,0.099290780141844,0.5,0.25,0.283582089552239,0.048076923076923,0,0.333333333333333,0,0
ख़ुराफ़ात,1,0.272727272727273,0.675925925925926,0.75,1,0.254385964912281,0.29940119760479,0,0.666666666666667,0,0
खुराफात,0.714285714285714,0.272727272727273,0.675925925925926,0.75,0.6,0.254385964912281,0.29940119760479,0,0.666666666666667,0.004847505554433,0
विग्रह,0.571428571428571,0.181818181818182,0.314814814814815,0.75,0.4,0.12280701754386,0.275449101796407,0.5,0.333333333333333,0.044435467582307,0
तर्क,0.125,0.571428571428571,0.252032520325203,0.2,0.2,0.663461538461538,0.14018691588785,0.5,0,1,0
दलील,0.125,0.142857142857143,0,0.2,0.2,0.163461538461538,0.009345794392523,0,0.333333333333333,0.118238993710692,0
युक्ति,0.375,0.857142857142857,1,0.2,0.6,0.605769230769231,0.976635514018692,0.5,0.333333333333333,0.083018867924528,0
वाद,0,1,0.520325203252033,0,0.2,1,1,0,0,0.223899371069182,0
ताना,0.125,0.142857142857143,0.024390243902439,0,0.4,0.221153846153846,0.004672897196262,0,0.333333333333333,0.038364779874214,0
कटाक्ष,0.375,0.142857142857143,0.073170731707317,0.4,0.4,0.192307692307692,0,0.5,0.333333333333333,0.039412997903564,0
बहस,0,0.142857142857143,0.048780487804878,0.2,0,0.192307692307692,0.065420560747664,0,0.333333333333333,0.645911949685535,0
त्याग,0.25,0.428571428571429,0.130081300813008,0.2,0.4,0.25,0.163551401869159,0.5,0.333333333333333,0.723270440251572,0
क़िबला,0.666666666666667,0.75,0.190082644628099,0.5,1,1,0.289473684210526,0,0,0,0
सुरंग,0.4,1,0.65,0.5,0.5,1,1,0,0.5,1,0
इंद्र,0.307692307692308,1,0.703557312252964,0.2,0.6,0.554054054054054,0.14859437751004,0.333333333333333,0.166666666666667,0.089670014347202,0
सुरेश,0.307692307692308,0.1,0.466403162055336,0.3,0.4,0.300675675675676,0.001004016064257,0,0.166666666666667,0.059485707979252,0
आदित्य,0.384615384615385,0.9,0.784584980237154,0.3,0.6,0.577702702702703,0.911144578313253,0.333333333333333,0.333333333333333,0.053470919324578,0
इंदु,0.230769230769231,0.4,0.660079051383399,0.1,0.6,0.310810810810811,0.020582329317269,0,0.166666666666667,0.004248979141375,0
इन्दु,0.307692307692308,0.4,0.660079051383399,0.2,0.6,0.310810810810811,0.020582329317269,0.333333333333333,0.166666666666667,0.001379538682265,0
पुरंदर,0.384615384615385,0.1,0.211462450592885,0.4,0.4,0.192567567567568,0,0,0.333333333333333,0.001379538682265,0
देवराज,0.384615384615385,0,0.199604743083004,0.4,0.4,0.165540540540541,0,0,0.333333333333333,0.01600264871427,0
अमरराज,0.384615384615385,0,0.199604743083004,0.4,0.4,0.165540540540541,0,0,0.5,0,0
अमरनाथ,0.384615384615385,0.1,0.203557312252964,0.4,0.4,0.206081081081081,0,0,0.5,0.018430636795056,0
अरब,0.153846153846154,0.5,0.235177865612648,0.2,0.2,0.361486486486486,0.011546184738956,0,0.166666666666667,0.442721553912372,0
राजा,0.230769230769231,0.5,0.177865612648221,0.2,0.4,0.091216216216216,0.120983935742972,0,0.166666666666667,0.445149541993157,0
भूमिदेव,0.461538461538462,0.1,0.177865612648221,0.4,0.6,0.070945945945946,0.125502008032129,0,0.333333333333333,0,0
ईश्वर,0.307692307692308,0.5,0.397233201581028,0.3,0.4,0.158783783783784,0.20933734939759,0.333333333333333,0.166666666666667,0.326233307581945,0
लोकपाल,0.384615384615385,0.2,0.138339920948617,0.4,0.4,0.175675675675676,0.193273092369478,0,0.333333333333333,0.034929919434941,0
बादल,0.230769230769231,0.3,0.173913043478261,0.3,0.2,0.070945945945946,0.004016064257028,0,0.166666666666667,0.12432402604569,0
मेघा,0.230769230769231,0,0.16798418972332,0.2,0.4,0,0.004016064257028,0,0.166666666666667,0.002759077364529,0
जलद,0.153846153846154,0,0.16798418972332,0.3,0,0,0.004016064257028,0,0.166666666666667,0.000993267851231,0
घन,0.076923076923077,0.6,0.191699604743083,0.2,0,0.10472972972973,0.005522088353414,0,0,0.032060478975831,0
नाग,0.153846153846154,0.4,0.302371541501976,0.2,0.2,0.206081081081081,0.062751004016064,0,0,0.067155943052643,0
सुदामा,0.384615384615385,0.8,0.440711462450593,0.3,0.6,0.283783783783784,0.020582329317269,0,0.333333333333333,0.004524886877828,0
ज्येष्ठा,0.538461538461538,0.4,0.047430830039526,0.4,0.8,0.239864864864865,0,0.666666666666667,0.333333333333333,0.000717360114778,0
रात,0.153846153846154,0.1,0.108695652173913,0.2,0.2,0.236486486486486,0.02710843373494,0,0,1,0
कुड़ा,0.307692307692308,0.1,0.043478260869565,0.2,0.6,0.135135135135135,0,0,0.166666666666667,0.000110363094581,0
चौदह,0.230769230769231,0,0,0.3,0.2,0.006756756756757,0,0,0.166666666666667,0.04237942831917,0
१४,0.076923076923077,0,0,0,0,0.006756756756757,0,0,0,0.035150645624103,0
14,0.076923076923077,0,0,0,0,0.006756756756757,0,0,0,0.009270499944818,0
XIV,0.153846153846154,0,0,0,0,0.006756756756757,0,0,0,0,0
जनता,0.5,0.5,0.382352941176471,0.333333333333333,0.333333333333333,0.605263157894737,0.051724137931035,0,0.333333333333333,1,0
आवाम,0.5,0,0,0,0.666666666666667,0.052631578947369,0.037356321839081,0,0.333333333333333,0.003010616384091,0
जन,0,1,1,0,0,0.776315789473684,1,0,0,0.762478212644589,0
प्रजा,0.75,0.25,0.294117647058824,0.333333333333333,0.666666666666667,0.131578947368421,0.037356321839081,1,0.333333333333333,0.125495167168436,0
अवाम,0.5,0,0,0,0.666666666666667,0.052631578947369,0.037356321839081,0,0.333333333333333,0.014577721438758,0
पब्लिक,1,0.5,0.294117647058824,0.666666666666667,0.666666666666667,1,0.275862068965517,1,0.333333333333333,0.255902392647758,0
रिआया,0.75,0,0.117647058823529,0,1,0,0,0,0.333333333333333,0.004912058310886,0
रियाया,1,0,0.117647058823529,0.333333333333333,1,0,0,0,0.666666666666667,0,0
रैयत,0.5,0,0.117647058823529,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.005387418792584,0
परजा,0.5,0,0.117647058823529,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.001267627951196,0
पुरुष,0.375,0.285714285714286,0.17175572519084,0.4,0.5,0.193181818181818,0.526760563380282,0,0.25,0.942754541613857,0
आदमी,0.25,0.571428571428571,0.419847328244275,0.2,0.5,0.556818181818182,1,0,0.25,1,0
